PopID	Barcode	CrossNum	Indiv	Origin	Exp	Trt	Rack	Pos	LfCount1	LfLgth1	LfWdth1	comments	defense	Round	TrayPos	Eaten.mm	Rem.pro	MostEat	EatDiffI.N	MostEat.Scan	eat.bin	def.ro.tray.or	Eaten.log	Latitude	Longitude
382	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 2	2	26	1.917649537	0.938	nat	-0.092789493	nat	0	Induced 2 2 26 inv	1.07077833904931	46.1822666666667	-118.82615
383	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 3	3	43	1.230956624	0.96	nat	1.230956624	inv	1	Induced 3 3 43 inv	0.802430472858879	46.1822666666667	-118.82615
384	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 3	6	86	1.520593476	0.951	nat	-5.151398307	nat	0	Induced 3 6 86 inv	0.924494380145271	46.1822666666667	-118.82615
385	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 3	5	72	1.892983715	0.939	nat	-5.027268227	nat	0	Induced 3 5 72 inv	1.06228839687342	46.1822666666667	-118.82615
386	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	const	3	41	NA	NA	nat	NA	nat	0	const 3 41 inv	NA	46.1822666666667	-118.82615
387	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 2	4	55	1.618661168	0.948	nat	-10.70172161	nat	0	Induced 2 4 55 inv	0.962663182585517	46.1822666666667	-118.82615
388	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 2	1	11	2.371287062	0.924	NA	2.041368862	inv	1	Induced 2 1 11 inv	1.21529458895976	46.1822666666667	-118.82615
389	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	const	2	27	NA	NA	NA	NA	tie	3	const 2 27 inv	NA	46.1822666666667	-118.82615
390	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 1	1	14	11.4033339	0.634	inv	5.20316055	inv	1	Induced 1 1 14 inv	2.51796529937706	46.1822666666667	-118.82615
391	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 3	2	29	3.72390239	0.88	nat	2.420536553	inv	1	Induced 3 2 29 inv	1.55263523554755	46.1822666666667	-118.82615
392	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 2	3	42	0	1	nat	-9.516078077	nat	0	Induced 2 3 42 inv	0	46.1822666666667	-118.82615
393	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 1	4	56	1.6201458	0.948	NA	-5.4835704	nat	0	Induced 1 4 56 inv	0.963229965079627	46.1822666666667	-118.82615
394	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	const	1	12	NA	NA	inv	NA	inv	1	const 1 12 inv	NA	46.1822666666667	-118.82615
395	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 1	6	86	1.15279605	0.963	nat	0.40503645	inv	1	Induced 1 6 86 inv	0.766767485609106	46.1822666666667	-118.82615
396	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	const	4	56	NA	NA	inv	NA	inv	1	const 4 56 inv	NA	46.1822666666667	-118.82615
397	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 2	5	70	0	1	nat	-9.49545819	nat	0	Induced 2 5 70 inv	0	46.1822666666667	-118.82615
398	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 3	4	58	2.730861753	0.912	nat	-6.465108317	nat	0	Induced 3 4 58 inv	1.31663923994759	46.1822666666667	-118.82615
399	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 1	3	42	3.14682165	0.899	nat	-0.03115665	nat	0	Induced 1 3 42 inv	1.42234217334641	46.1822666666667	-118.82615
400	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 2	2	27	7.40253961	0.762	nat	-4.2889366	nat	0	Induced 2 2 27 inv	2.1285339946792	46.1822666666667	-118.82615
401	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 2	6	84	5.113732098	0.836	inv	3.443521211	inv	1	Induced 2 6 84 inv	1.81053740471339	46.1822666666667	-118.82615
402	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 3	6	87	0.610306225	0.98	nat	-3.889409163	nat	0	Induced 3 6 87 inv	0.476424362773645	46.1822666666667	-118.82615
403	US002	US002-5-2	5	2	inv	mat fx	cut	8	49	25	16.7	5.1	NA	Induced 1	5	71	5.1720039	0.834	NA	1.6824591	inv	1	Induced 1 5 71 inv	1.82002356638665	46.1822666666667	-118.82615
404	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 2	5	59	0.505187244	0.984	inv	0.505187244	inv	1	Induced 2 5 59 inv	0.408917305079923	46.60415	-116.64175
405	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 2	6	73	10.01095538	0.679	inv	8.619112974	inv	1	Induced 2 6 73 inv	2.39889072081192	46.60415	-116.64175
406	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 1	4	45	2.2432788	0.928	NA	0.8723862	inv	1	Induced 1 4 45 inv	1.17658479341106	46.60415	-116.64175
407	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	const	4	45	NA	NA	nat	NA	nat	0	const 4 45 inv	NA	46.60415	-116.64175
408	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	const	1	2	NA	NA	nat	NA	nat	0	const 1 2 inv	NA	46.60415	-116.64175
409	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 2	3	30	0.57735685	0.981	nat	-9.196469821	nat	0	Induced 2 3 30 inv	0.455750566466223	46.60415	-116.64175
410	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 3	5	61	1.034417331	0.967	nat	-1.841262848	nat	0	Induced 3 5 61 inv	0.71020945406314	46.60415	-116.64175
411	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	const	5	59	NA	NA	inv	NA	inv	1	const 5 59 inv	NA	46.60415	-116.64175
412	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 3	3	32	1.892983715	0.939	nat	-16.32310548	nat	0	Induced 3 3 32 inv	1.06228839687342	46.60415	-116.64175
413	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 1	5	59	3.6764847	0.882	NA	3.6764847	inv	1	Induced 1 5 59 inv	1.54254669520958	46.60415	-116.64175
414	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 2	2	15	0	1	NA	-1.268123081	nat	0	Induced 2 2 15 inv	0	46.60415	-116.64175
415	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	const	6	73	NA	NA	NA	NA	tie	3	const 6 73 inv	NA	46.60415	-116.64175
416	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 2	1	2	6.783942985	0.782	inv	3.216702449	inv	1	Induced 2 1 2 inv	2.05206302021659	46.60415	-116.64175
417	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 1	3	32	5.88860685	0.811	inv	-5.01622065	nat	0	Induced 1 3 32 inv	1.92986886574173	46.60415	-116.64175
418	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	const	2	15	NA	NA	nat	NA	nat	0	const 2 15 inv	NA	46.60415	-116.64175
419	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 1	1	2	0	1	NA	-2.52368865	nat	0	Induced 1 1 2 inv	0	46.60415	-116.64175
420	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 3	1	2	0.310325199	0.99	nat	-4.220422709	nat	0	Induced 3 1 2 inv	0.270275349917188	46.60415	-116.64175
421	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 2	4	45	14.69166984	0.528	inv	14.17617265	inv	1	Induced 2 4 45 inv	2.75312998810557	46.60415	-116.64175
422	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	const	3	30	NA	NA	nat	NA	nat	0	const 3 30 inv	NA	46.60415	-116.64175
423	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 3	2	17	1.458528436	0.953	nat	-0.558585359	nat	0	Induced 3 2 17 inv	0.899562974205244	46.60415	-116.64175
424	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 1	2	17	8.723862	0.72	inv	5.07853395	inv	1	Induced 1 2 17 inv	2.27458286466251	46.60415	-116.64175
425	US003	US003-11-1	11	1	inv	mat fx	cut	8	3	14	23.6	6.5	NA	Induced 3	4	47	2.7515501	0.912	inv	-1.25164497	nat	0	Induced 3 4 47 inv	1.32216911457261	46.60415	-116.64175
426	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	const	4	50	NA	NA	nat	NA	nat	0	const 4 50 inv	NA	46.60415	-116.64175
427	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 1	3	36	1.4955192	0.952	NA	-1.246266	nat	0	Induced 1 3 36 inv	0.914496803746857	46.60415	-116.64175
428	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 2	5	64	0	1	NA	0	tie	3	Induced 2 5 64 inv	0	46.60415	-116.64175
429	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 2	2	20	2.639345599	0.915	NA	0.9897546	inv	1	Induced 2 2 20 inv	1.29180388499169	46.60415	-116.64175
430	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 3	2	22	10.22004323	0.672	inv	8.151208569	inv	1	Induced 3 2 22 inv	2.4177017530283	46.60415	-116.64175
431	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 1	6	79	0.7477596	0.976	NA	-0.65428965	nat	0	Induced 1 6 79 inv	0.558334739171299	46.60415	-116.64175
432	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	const	1	7	NA	NA	nat	NA	nat	0	const 1 7 inv	NA	46.60415	-116.64175
433	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	const	6	78	NA	NA	nat	NA	nat	0	const 6 78 inv	NA	46.60415	-116.64175
434	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 3	5	66	9.061495817	0.709	inv	5.534132719	inv	1	Induced 3 5 66 inv	2.30871584318102	46.60415	-116.64175
435	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 1	2	22	2.7417852	0.912	NA	0.09346995	inv	1	Induced 1 2 22 inv	1.31956282374574	46.60415	-116.64175
436	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 3	1	7	4.913482321	0.842	inv	0.403422759	inv	1	Induced 3 1 7 inv	1.7772348831045	46.60415	-116.64175
437	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 2	4	50	0	1	inv	-1.989819143	nat	0	Induced 2 4 50 inv	0	46.60415	-116.64175
438	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 2	1	6	2.608415768	0.916	NA	0.226818763	inv	1	Induced 2 1 6 inv	1.28326883059459	46.60415	-116.64175
439	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	const	2	20	NA	NA	nat	NA	nat	0	const 2 20 inv	NA	46.60415	-116.64175
440	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	const	5	64	NA	NA	NA	NA	tie	3	const 5 64 inv	NA	46.60415	-116.64175
441	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 3	3	37	3.858376643	0.876	inv	2.120555527	inv	1	Induced 3 3 37 inv	1.58070435803986	46.60415	-116.64175
442	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 3	4	51	0	1	nat	-2.482601594	nat	0	Induced 3 4 51 inv	0	46.60415	-116.64175
443	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 1	5	64	2.89756845	0.907	NA	0.7477596	inv	1	Induced 1 5 64 inv	1.36035288433566	46.60415	-116.64175
444	US003	US003-16-14	16	14	inv	mat fx	cut	8	29	12	21	5.3	NA	Induced 2	3	35	0	1	nat	-0.309298312	nat	0	Induced 2 3 35 inv	0	46.60415	-116.64175
445	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 3	5	64	5.637574452	0.819	NA	2.317094821	inv	1	Induced 3 5 64 inv	1.89274660337897	46.60415	-116.64175
446	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	const	5	62	NA	NA	nat	NA	nat	0	const 5 62 inv	NA	46.60415	-116.64175
447	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	const	1	5	NA	NA	NA	NA	tie	3	const 1 5 inv	NA	46.60415	-116.64175
448	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 1	6	77	6.9790896	0.776	inv	3.58301475	inv	1	Induced 1 6 77 inv	2.07682431974047	46.60415	-116.64175
449	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 1	3	34	7.2283428	0.768	inv	4.51771425	inv	1	Induced 1 3 34 inv	2.10758463353831	46.60415	-116.64175
450	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 2	3	33	0.278368481	0.991	NA	0.278368481	inv	1	Induced 2 3 33 inv	0.245584640688386	46.60415	-116.64175
451	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 3	1	5	1.768853635	0.943	nat	-0.37239024	nat	0	Induced 3 1 5 inv	1.01843338435912	46.60415	-116.64175
452	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 2	6	75	3.57755048	0.885	nat	-3.154842786	nat	0	Induced 2 6 75 inv	1.52116402535935	46.60415	-116.64175
453	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 1	5	62	0	1	inv	-2.1186522	nat	0	Induced 1 5 62 inv	0	46.60415	-116.64175
454	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	const	3	33	NA	NA	inv	NA	inv	1	const 3 33 inv	NA	46.60415	-116.64175
455	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 2	5	62	10.48521279	0.663	inv	9.598557628	inv	1	Induced 2 5 62 inv	2.44106036361418	46.60415	-116.64175
456	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 2	1	4	3.422901324	0.89	NA	-1.969199255	nat	0	Induced 2 1 4 inv	1.48679588889281	46.60415	-116.64175
457	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 3	6	79	1.18957993	0.962	nat	-7.685720767	nat	0	Induced 3 6 79 inv	0.783709712644596	46.60415	-116.64175
458	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 1	4	47	3.9257379	0.874	inv	0.9346995	inv	1	Induced 1 4 47 inv	1.59447409081221	46.60415	-116.64175
459	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 1	1	5	10.68673095	0.657	inv	8.31882555	inv	1	Induced 1 1 5 inv	2.4584540913803	46.60415	-116.64175
460	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 3	2	20	4.934170667	0.842	inv	2.4412249	inv	1	Induced 3 2 20 inv	1.78072728232461	46.60415	-116.64175
461	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 3	3	35	1.055105677	0.966	nat	1.055105677	inv	1	Induced 3 3 35 inv	0.720327270956913	46.60415	-116.64175
462	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 2	4	48	6.041627035	0.806	inv	6.041627035	inv	1	Induced 2 4 48 inv	1.95183925639361	46.60415	-116.64175
463	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	const	2	18	NA	NA	inv	NA	inv	1	const 2 18 inv	NA	46.60415	-116.64175
464	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	const	4	48	NA	NA	nat	NA	nat	0	const 4 48 inv	NA	46.60415	-116.64175
465	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	const	6	76	NA	NA	inv	NA	inv	1	const 6 76 inv	NA	46.60415	-116.64175
466	US003	US003-16-2	16	2	inv	mat fx	cut	8	20	27	18.7	4.9	NA	Induced 3	4	49	1.396463396	0.955	nat	1.396463396	inv	1	Induced 3 4 49 inv	0.873994065559737	46.60415	-116.64175
